status,weather,frecventa_hz,tensiune_kv,flux_intrare_mw,flux_iesire_mw,nivel_severitate
ON,Senin,50.0,400.0,515,465,0
ON,Senin,50.0,400.0,492,481,0
ON,Senin,50.0,400.0,491,508,0
ON,Furtuna,49.9896,400.0,490,475,2
ON,Senin,50.0164,400.0,497,503,1
ON,Senin,50.0,400.0,484,479,0
ON,Viscol,49.8657,390.0,481,495,3
ON,Senin,50.0,400.0,486,480,0
ON,Senin,50.0,400.0,488,455,0
ON,Senin,50.0,400.0,519,462,0
ON,Viscol,49.8585,390.0,518,504,3
ON,Furtuna,50.0262,400.0,498,475,2
ON,Furtuna,49.9585,400.0,495,495,2
ON,Furtuna,49.9246,400.0,488,503,2
ON,Furtuna,49.9203,400.0,496,458,2
ON,Senin,50.0,400.0,492,504,0
ON,Senin,50.0,400.0,490,491,0
ON,Senin,50.0128,400.0,517,490,1
ON,Senin,50.0,400.0,508,508,0
ON,Senin,50.0,400.0,510,493,0
ON,Senin,50.0,400.0,490,494,0
ON,Viscol,50.1236,390.0,518,483,3
ON,Senin,50.0,400.0,493,485,0
ON,Senin,50.0,400.0,512,494,0
ON,Viscol,50.15,390.0,482,468,3
ON,Viscol,50.1471,390.0,482,505,3
ON,Senin,50.0,400.0,501,498,0
ON,Senin,49.9849,400.0,505,485,1
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,502,507,0
ON,Senin,50.0,400.0,494,483,0
ON,Senin,50.0,400.0,495,495,0
ON,Senin,50.0,400.0,513,509,0
ON,Tornada,49.8856,350.0,518,489,4
ON,Senin,50.0,400.0,503,468,0
ON,Senin,50.0,400.0,481,492,0
ON,Senin,50.0,400.0,483,497,0
ON,Senin,50.0,400.0,480,479,0
ON,Furtuna,50.0468,400.0,504,502,2
ON,Senin,50.0122,400.0,492,460,1
ON,Furtuna,50.003,400.0,484,484,2
ON,Senin,49.9958,400.0,499,497,1
ON,Furtuna,49.986,400.0,491,495,2
ON,Senin,50.0,400.0,482,507,0
ON,Senin,50.0,400.0,491,492,0
ON,Senin,50.0,400.0,487,457,0
ON,Senin,49.9967,400.0,512,493,1
ON,Senin,50.0,400.0,493,460,0
ON,Senin,50.0165,400.0,488,453,1
ON,Senin,50.0,400.0,490,498,0
ON,Furtuna,50.0408,400.0,493,486,2
ON,Senin,50.009,400.0,485,509,1
ON,Senin,50.0,400.0,516,473,0
ON,Senin,50.0,400.0,508,488,0
ON,Viscol,50.1439,390.0,488,508,3
ON,Senin,50.0,400.0,511,451,0
ON,Furtuna,50.047,400.0,507,454,2
ON,Senin,50.0,400.0,494,481,0
ON,Senin,50.0,400.0,496,493,0
ON,Senin,50.0,400.0,481,498,0
ON,Senin,49.9909,400.0,484,508,1
ON,Senin,50.0111,400.0,487,485,1
ON,Senin,50.0,400.0,499,493,0
ON,Senin,50.0,400.0,505,465,0
ON,Senin,49.9945,400.0,496,467,1
ON,Senin,50.0,400.0,482,462,0
ON,Senin,50.0,400.0,502,456,0
ON,Senin,50.0,400.0,513,456,0
ON,Senin,50.0,400.0,494,499,0
ON,Senin,50.0,400.0,513,458,0
ON,Senin,50.0,400.0,517,471,0
ON,Senin,50.0,400.0,504,492,0
ON,Senin,50.0,400.0,514,508,0
ON,Senin,50.0,400.0,485,505,0
ON,Senin,50.0,400.0,513,494,0
ON,Tornada,49.5323,350.0,494,450,4
ON,Senin,50.0,400.0,514,487,0
ON,Senin,50.0,400.0,498,468,0
ON,Furtuna,49.9896,400.0,517,467,2
ON,Senin,50.0,400.0,498,492,0
ON,Senin,50.0,400.0,498,488,0
ON,Senin,50.0,400.0,496,474,0
ON,Senin,50.0,400.0,507,467,0
ON,Senin,50.0,400.0,492,482,0
ON,Senin,49.9847,400.0,492,469,1
ON,Senin,50.0,400.0,484,506,0
ON,Senin,50.0,400.0,515,499,0
ON,Senin,50.0,400.0,512,502,0
ON,Tornada,50.3504,350.0,513,465,4
ON,Tornada,49.5152,350.0,502,482,4
ON,Furtuna,50.0511,400.0,507,468,2
ON,Viscol,50.1011,390.0,506,485,3
ON,Senin,50.0,400.0,496,462,0
ON,Senin,50.0,400.0,501,468,0
ON,Senin,50.0,400.0,518,452,0
ON,Senin,50.0,400.0,485,501,0
ON,Senin,50.0,400.0,512,475,0
ON,Senin,50.0,400.0,513,464,0
ON,Senin,49.9877,400.0,493,460,1
ON,Furtuna,50.0483,400.0,514,507,2
ON,Senin,50.0,400.0,493,474,0
ON,Senin,50.0,400.0,510,476,0
ON,Senin,50.0,400.0,487,474,0
ON,Senin,50.0,400.0,485,463,0
ON,Senin,50.0,400.0,486,493,0
ON,Senin,50.0,400.0,486,466,0
ON,Senin,50.0,400.0,485,508,0
ON,Senin,50.0,400.0,491,500,0
ON,Furtuna,49.9856,400.0,515,457,2
ON,Tornada,50.054,350.0,482,454,4
ON,Furtuna,50.0575,400.0,500,467,2
ON,Furtuna,49.9654,400.0,502,455,2
ON,Senin,50.0,400.0,512,497,0
ON,Senin,50.0,400.0,482,492,0
ON,Senin,50.0,400.0,516,504,0
ON,Senin,50.0,400.0,502,478,0
ON,Furtuna,49.9568,400.0,516,464,2
ON,Senin,50.0119,400.0,517,485,1
ON,Senin,49.9813,400.0,486,498,1
ON,Tornada,49.9072,350.0,512,475,4
ON,Senin,50.0,400.0,503,501,0
ON,Senin,50.0006,400.0,499,484,1
ON,Senin,50.0,400.0,494,469,0
ON,Senin,50.0,400.0,486,486,0
ON,Senin,50.0147,400.0,486,504,1
ON,Senin,50.0,400.0,481,466,0
ON,Senin,50.0,400.0,482,475,0
ON,Senin,50.0,400.0,497,451,0
ON,Furtuna,49.977,400.0,510,454,2
ON,Senin,50.0,400.0,482,490,0
ON,Viscol,49.8948,390.0,501,452,3
ON,Senin,50.0,400.0,517,503,0
ON,Senin,50.0123,400.0,487,461,1
ON,Furtuna,49.9539,400.0,502,465,2
ON,Senin,50.0,400.0,517,460,0
ON,Senin,50.0,400.0,484,493,0
ON,Furtuna,50.0376,400.0,503,474,2
ON,Senin,50.0,400.0,493,477,0
ON,Senin,50.0,400.0,488,508,0
ON,Furtuna,50.0238,400.0,487,485,2
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,515,454,0
ON,Senin,49.9858,400.0,482,460,1
ON,Tornada,50.2295,350.0,481,465,4
ON,Senin,50.0,400.0,501,466,0
ON,Senin,50.0,400.0,511,495,0
ON,Senin,50.0,400.0,519,488,0
ON,Senin,50.0,400.0,482,489,0
ON,Senin,50.0,400.0,503,490,0
ON,Senin,50.0,400.0,506,458,0
ON,Senin,50.0155,400.0,486,478,1
ON,Furtuna,50.0632,400.0,512,470,2
OFF,Inundatie,0.0,0.0,0,0,5
ON,Viscol,50.1181,390.0,498,472,3
ON,Senin,49.998,400.0,491,460,1
ON,Viscol,50.0727,390.0,480,492,3
ON,Furtuna,49.9309,400.0,487,505,2
ON,Tornada,50.4628,350.0,480,450,4
ON,Senin,50.0,400.0,482,453,0
ON,Senin,50.0,400.0,510,495,0
ON,Senin,50.0,400.0,514,501,0
ON,Senin,50.0,400.0,519,506,0
ON,Senin,50.0,400.0,517,460,0
ON,Senin,50.0,400.0,517,484,0
ON,Furtuna,49.9958,400.0,511,474,2
ON,Senin,50.0,400.0,486,489,0
ON,Senin,50.0198,400.0,515,476,1
ON,Senin,49.9938,400.0,499,468,1
ON,Senin,50.0,400.0,503,453,0
ON,Senin,50.0,400.0,485,496,0
ON,Senin,50.0,400.0,493,478,0
ON,Furtuna,49.9791,400.0,488,483,2
ON,Viscol,49.9632,390.0,491,480,3
ON,Senin,50.0,400.0,503,466,0
ON,Tornada,50.1364,350.0,498,498,4
ON,Senin,50.0,400.0,517,465,0
ON,Senin,50.0,400.0,493,463,0
ON,Senin,50.0,400.0,502,457,0
ON,Senin,50.0,400.0,496,500,0
ON,Senin,50.0,400.0,509,478,0
ON,Senin,49.9967,400.0,514,504,1
ON,Senin,50.0,400.0,517,499,0
ON,Senin,50.0,400.0,480,478,0
ON,Senin,50.0,400.0,500,470,0
ON,Senin,49.9812,400.0,488,452,1
ON,Senin,50.0,400.0,493,469,0
ON,Senin,50.0,400.0,480,476,0
ON,Furtuna,50.0308,400.0,499,504,2
ON,Furtuna,50.03,400.0,483,508,2
ON,Senin,50.0,400.0,502,456,0
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,512,497,0
ON,Furtuna,49.9358,400.0,512,499,2
ON,Furtuna,49.9797,400.0,490,476,2
ON,Senin,50.0,400.0,480,482,0
ON,Senin,49.9964,400.0,510,496,1
ON,Senin,50.0,400.0,500,498,0
ON,Senin,50.0,400.0,518,452,0
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,515,477,0
ON,Senin,49.9964,400.0,499,452,1
ON,Senin,50.0,400.0,496,499,0
ON,Senin,50.0,400.0,503,462,0
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,509,504,0
ON,Senin,50.0,400.0,513,482,0
ON,Senin,50.0,400.0,507,454,0
ON,Senin,50.0184,400.0,512,483,1
ON,Senin,50.0,400.0,495,479,0
ON,Senin,50.0,400.0,484,472,0
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,513,494,0
ON,Senin,50.0,400.0,489,498,0
ON,Senin,50.0,400.0,500,467,0
ON,Senin,50.0,400.0,481,504,0
ON,Senin,50.0,400.0,498,484,0
ON,Senin,50.0,400.0,512,478,0
ON,Senin,50.0,400.0,498,486,0
ON,Viscol,50.0683,390.0,491,508,3
ON,Viscol,50.0404,390.0,510,490,3
ON,Viscol,50.0109,390.0,488,469,3
ON,Senin,50.0,400.0,512,494,0
ON,Furtuna,49.9291,400.0,486,483,2
ON,Senin,50.0045,400.0,489,459,1
ON,Senin,50.0,400.0,498,488,0
ON,Senin,50.0,400.0,498,497,0
ON,Senin,50.0,400.0,514,487,1
ON,Furtuna,50.0513,400.0,485,496,2
ON,Furtuna,49.9652,400.0,487,491,2
ON,Furtuna,49.9395,400.0,482,499,2
ON,Senin,50.0,400.0,480,458,0
ON,Senin,50.0,400.0,491,509,0
ON,Senin,50.0,400.0,493,453,0
ON,Tornada,50.3571,350.0,492,457,4
ON,Senin,50.0,400.0,505,468,0
ON,Senin,50.0,400.0,515,494,0
ON,Senin,50.0,400.0,515,502,0
ON,Senin,50.0,400.0,489,459,0
ON,Senin,50.0,400.0,492,468,0
ON,Senin,50.0,400.0,485,473,0
ON,Senin,50.0,400.0,518,463,0
ON,Furtuna,50.0666,400.0,487,481,2
ON,Senin,50.0,400.0,499,476,0
ON,Senin,50.0,400.0,481,472,0
ON,Senin,50.0,400.0,501,490,0
ON,Senin,50.0,400.0,503,459,0
ON,Senin,50.0123,400.0,494,501,1
ON,Senin,50.0,400.0,496,505,0
ON,Senin,50.0,400.0,486,501,0
ON,Senin,50.0,400.0,487,481,0
ON,Senin,50.0,400.0,494,493,0
ON,Senin,50.0,400.0,513,488,0
ON,Furtuna,49.9699,400.0,488,485,2
ON,Senin,50.0,400.0,517,454,0
ON,Senin,50.0,400.0,514,494,0
ON,Senin,50.0,400.0,493,495,0
ON,Furtuna,49.9217,400.0,499,468,2
ON,Senin,50.0,400.0,493,483,0
ON,Furtuna,49.9785,400.0,517,466,2
ON,Senin,50.0,400.0,519,501,0
ON,Senin,50.0,400.0,482,501,0
ON,Senin,50.0,400.0,494,509,0
ON,Furtuna,49.9639,400.0,509,491,2
ON,Senin,50.0,400.0,490,459,0
ON,Senin,50.0,400.0,497,463,0
ON,Senin,50.0,400.0,484,497,0
ON,Senin,49.9924,400.0,487,463,1
ON,Senin,50.0,400.0,498,455,0
ON,Senin,50.0,400.0,489,499,0
ON,Senin,50.0,400.0,512,495,0
ON,Senin,50.0,400.0,482,496,0
ON,Senin,50.0,400.0,512,462,0
ON,Senin,50.0,400.0,485,499,0
ON,Senin,50.0,400.0,488,460,0
ON,Senin,50.0,400.0,484,508,0
ON,Senin,50.0,400.0,486,497,0
ON,Senin,50.0,400.0,517,491,0
ON,Senin,50.0,400.0,492,458,0
ON,Senin,49.9928,400.0,488,458,1
ON,Senin,50.0,400.0,501,462,0
ON,Senin,50.0,400.0,482,467,0
ON,Senin,50.0,400.0,503,488,0
ON,Senin,50.0,400.0,488,499,0
ON,Senin,50.0,400.0,502,475,0
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,494,494,0
ON,Senin,50.0,400.0,484,455,0
ON,Senin,50.0,400.0,513,476,0
ON,Senin,50.0,400.0,514,480,0
ON,Senin,50.0,400.0,499,455,0
ON,Furtuna,50.0304,400.0,486,451,2
ON,Viscol,49.85,390.0,494,509,3
ON,Senin,50.0,400.0,510,465,0
ON,Senin,50.0,400.0,516,499,0
ON,Senin,50.0,400.0,488,468,0
ON,Viscol,49.8945,390.0,508,467,3
ON,Furtuna,50.0667,400.0,484,461,2
ON,Senin,50.0,400.0,497,484,0
ON,Senin,50.0,400.0,481,502,0
ON,Senin,50.0,400.0,503,458,0
ON,Senin,49.9954,400.0,502,504,1
ON,Senin,50.0,400.0,484,508,0
ON,Senin,50.0,400.0,507,485,0
ON,Senin,49.9952,400.0,493,489,1
ON,Senin,50.0,400.0,512,455,0
ON,Senin,50.0138,400.0,505,501,1
ON,Senin,50.0,400.0,512,509,0
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,492,504,0
ON,Senin,50.0,400.0,488,456,0
ON,Senin,50.0,400.0,482,495,0
ON,Senin,50.0,400.0,504,463,0
ON,Senin,50.0,400.0,492,469,0
ON,Senin,50.0,400.0,493,478,0
ON,Tornada,50.3045,350.0,493,465,4
ON,Senin,50.0,400.0,508,476,0
ON,Senin,50.0,400.0,486,508,0
ON,Viscol,49.931,390.0,493,464,3
ON,Senin,50.0,400.0,494,498,0
ON,Senin,50.0,400.0,484,450,0
ON,Senin,50.0169,400.0,500,504,1
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,486,502,0
ON,Senin,50.0,400.0,496,456,0
ON,Senin,50.0,400.0,481,500,0
ON,Furtuna,49.9787,400.0,485,456,2
ON,Senin,50.0,400.0,512,507,0
ON,Senin,50.0,400.0,518,477,0
ON,Furtuna,49.9389,400.0,493,502,2
ON,Senin,50.0,400.0,517,451,0
ON,Furtuna,49.9952,400.0,518,500,2
ON,Senin,50.0,400.0,493,499,0
ON,Furtuna,50.0386,400.0,495,481,2
ON,Furtuna,50.0504,400.0,515,482,2
ON,Senin,50.0,400.0,485,500,0
ON,Senin,49.9971,400.0,499,500,1
ON,Senin,50.0049,400.0,482,474,1
ON,Senin,50.0,400.0,516,507,0
ON,Senin,50.0,400.0,508,472,0
ON,Senin,50.0,400.0,513,457,0
ON,Furtuna,49.9967,400.0,508,462,2
ON,Viscol,50.1266,390.0,511,490,3
ON,Senin,50.0,400.0,486,470,0
ON,Senin,50.0,400.0,514,481,0
ON,Furtuna,50.0755,400.0,491,491,2
OFF,Inundatie,0.0,0.0,0,0,5
ON,Viscol,50.0008,390.0,483,466,3
ON,Senin,50.0063,400.0,510,497,1
ON,Senin,49.9817,400.0,505,482,1
ON,Senin,50.0143,400.0,504,458,1
ON,Senin,50.0,400.0,501,480,0
ON,Senin,50.0,400.0,505,457,0
ON,Senin,50.0,400.0,480,501,0
ON,Senin,50.0088,400.0,494,500,1
ON,Viscol,49.85,390.0,512,480,3
ON,Senin,50.0,400.0,518,482,0
ON,Tornada,49.9129,350.0,488,508,4
ON,Senin,50.0,400.0,492,501,0
ON,Senin,50.0,400.0,492,475,0
ON,Senin,50.0,400.0,508,488,0
ON,Senin,50.0,400.0,499,459,0
ON,Senin,50.0,400.0,517,503,0
ON,Senin,50.0,400.0,490,462,0
ON,Senin,50.0,400.0,491,471,0
ON,Viscol,50.0657,390.0,501,454,3
ON,Tornada,50.0926,350.0,491,454,4
ON,Senin,50.0,400.0,501,490,0
ON,Senin,49.9969,400.0,491,472,1
ON,Senin,50.0,400.0,497,452,0
ON,Tornada,50.094,350.0,489,455,4
ON,Senin,49.9863,400.0,512,472,1
ON,Senin,50.0,400.0,516,473,0
ON,Viscol,50.1329,390.0,501,493,3
ON,Furtuna,50.0484,400.0,497,483,2
ON,Viscol,50.0953,390.0,510,502,3
ON,Senin,50.0,400.0,516,458,0
ON,Senin,50.0,400.0,494,491,0
ON,Tornada,49.8749,350.0,507,464,4
ON,Furtuna,49.9694,400.0,496,470,2
ON,Senin,50.0,400.0,503,485,0
ON,Senin,49.9902,400.0,496,456,1
ON,Senin,50.0,400.0,516,457,0
ON,Furtuna,50.0068,400.0,489,458,2
ON,Senin,50.0,400.0,503,468,0
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,500,475,0
ON,Furtuna,50.0201,400.0,504,501,2
ON,Senin,50.0,400.0,495,478,0
ON,Senin,50.0,400.0,513,452,0
ON,Senin,49.9859,400.0,518,471,1
ON,Senin,50.0,400.0,498,456,0
ON,Furtuna,50.0157,400.0,508,504,2
ON,Senin,50.0,400.0,508,473,0
ON,Senin,50.0,400.0,500,451,0
ON,Senin,50.0,400.0,500,484,0
ON,Furtuna,49.9362,400.0,516,461,2
ON,Senin,50.0,400.0,496,504,0
ON,Senin,50.0,400.0,492,458,0
ON,Senin,49.9802,400.0,513,470,1
ON,Senin,50.0038,400.0,483,467,1
ON,Senin,50.0,400.0,505,452,0
ON,Senin,50.0,400.0,498,509,0
ON,Senin,50.0,400.0,511,467,0
ON,Senin,50.0,400.0,507,476,0
ON,Senin,50.0,400.0,498,474,0
ON,Senin,50.0,400.0,488,459,0
ON,Senin,50.0,400.0,514,451,0
ON,Viscol,50.0545,390.0,484,499,3
ON,Senin,50.0,400.0,496,477,0
ON,Senin,50.0,400.0,500,498,0
ON,Senin,50.0,400.0,495,479,0
ON,Senin,49.9824,400.0,513,450,1
ON,Senin,50.0,400.0,485,490,0
ON,Senin,50.0,400.0,508,478,0
ON,Viscol,49.8715,390.0,496,462,3
ON,Senin,50.0,400.0,515,474,0
ON,Senin,50.0,400.0,480,476,0
ON,Furtuna,50.0113,400.0,512,490,2
ON,Senin,50.0,400.0,515,492,0
ON,Senin,50.0,400.0,494,463,0
ON,Senin,50.0,400.0,495,507,0
ON,Senin,50.0,400.0,519,500,0
ON,Senin,50.0,400.0,488,472,0
ON,Senin,50.0,400.0,515,480,0
ON,Senin,50.0,400.0,511,480,0
ON,Senin,50.0039,400.0,511,504,1
ON,Senin,50.0,400.0,492,496,0
ON,Senin,50.0,400.0,500,457,0
ON,Tornada,49.9421,350.0,512,508,4
ON,Senin,50.0,400.0,498,497,0
ON,Senin,50.0,400.0,489,455,0
ON,Senin,50.0,400.0,518,483,0
ON,Senin,50.0,400.0,508,481,0
ON,Senin,50.0,400.0,518,461,0
ON,Senin,50.0,400.0,482,471,0
ON,Senin,50.0126,400.0,492,453,1
ON,Senin,50.0,400.0,488,498,0
ON,Senin,50.0,400.0,497,499,0
ON,Senin,50.0,400.0,497,494,0
ON,Tornada,50.264,350.0,513,505,4
ON,Senin,50.0,400.0,481,472,0
ON,Furtuna,50.0512,400.0,510,458,2
ON,Senin,50.0,400.0,518,487,0
ON,Senin,50.0,400.0,500,458,0
ON,Senin,50.0,400.0,508,451,0
ON,Senin,50.0,400.0,497,501,0
ON,Senin,50.0,400.0,501,478,0
ON,Senin,50.0,400.0,488,490,0
ON,Senin,49.9916,400.0,497,486,1
ON,Senin,50.0,400.0,485,506,0
ON,Furtuna,50.0139,400.0,518,482,2
ON,Senin,50.0,400.0,509,504,0
ON,Senin,50.0,400.0,480,503,0
ON,Tornada,49.7053,350.0,495,460,4
ON,Tornada,50.0016,350.0,498,485,4
ON,Senin,50.0018,400.0,517,486,1
ON,Senin,50.0,400.0,485,472,0
ON,Senin,50.0028,400.0,516,454,1
ON,Furtuna,50.0293,400.0,488,473,2
ON,Senin,49.9864,400.0,498,506,1
ON,Furtuna,50.0386,400.0,497,478,2
ON,Senin,50.0,400.0,489,488,0
ON,Senin,49.9993,400.0,493,501,1
ON,Furtuna,50.0674,400.0,487,467,2
ON,Senin,50.0,400.0,484,485,0
ON,Viscol,50.146,390.0,503,488,3
ON,Senin,50.0,400.0,484,463,0
ON,Senin,50.0,400.0,491,454,0
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,494,469,0
ON,Senin,50.0,400.0,493,456,0
ON,Senin,50.0,400.0,513,483,0
ON,Senin,50.0,400.0,517,464,0
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0156,400.0,507,482,1
ON,Tornada,49.9725,350.0,488,485,4
ON,Furtuna,49.9359,400.0,482,460,2
ON,Tornada,50.4365,350.0,505,479,4
ON,Senin,49.9912,400.0,505,491,1
ON,Senin,50.0,400.0,508,484,0
ON,Tornada,49.794,350.0,490,480,4
ON,Senin,49.9947,400.0,486,450,1
ON,Furtuna,49.9538,400.0,495,476,2
ON,Senin,50.0,400.0,505,489,0
ON,Senin,50.0,400.0,501,489,0
ON,Senin,50.0,400.0,516,481,0
ON,Senin,50.0,400.0,519,476,0
ON,Senin,50.0,400.0,519,463,0
ON,Senin,50.0055,400.0,515,493,1
ON,Senin,49.9811,400.0,484,454,1
ON,Senin,50.0,400.0,512,505,0
ON,Senin,50.0,400.0,491,460,0
ON,Tornada,49.7148,350.0,502,503,4
ON,Senin,50.0,400.0,504,503,0
ON,Senin,50.0,400.0,517,508,0
ON,Senin,50.0,400.0,505,483,0
ON,Senin,50.0,400.0,515,487,0
ON,Senin,50.0,400.0,513,460,0
ON,Tornada,50.0902,350.0,511,478,4
ON,Senin,50.0,400.0,483,489,0
ON,Senin,50.0,400.0,492,509,0
ON,Tornada,49.9212,350.0,496,499,4
ON,Senin,50.0,400.0,504,499,0
ON,Furtuna,50.0735,400.0,494,499,2
ON,Furtuna,50.0061,400.0,482,482,2
ON,Senin,50.0,400.0,488,496,0
ON,Senin,50.0,400.0,499,461,0
ON,Senin,50.0,400.0,484,478,0
ON,Senin,50.0,400.0,494,506,0
ON,Senin,50.0,400.0,492,473,0
ON,Senin,50.0,400.0,491,464,0
ON,Viscol,49.85,390.0,484,500,3
ON,Furtuna,50.0515,400.0,510,496,2
ON,Senin,50.0,400.0,504,467,0
ON,Senin,50.0,400.0,509,488,0
ON,Senin,50.0,400.0,490,503,0
ON,Senin,50.0,400.0,514,488,0
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,49.9862,400.0,494,469,1
ON,Senin,50.0,400.0,482,471,0
ON,Senin,50.0,400.0,497,476,0
ON,Senin,50.0,400.0,491,506,0
ON,Furtuna,50.0447,400.0,496,485,2
ON,Senin,50.0,400.0,504,469,0
ON,Senin,50.0,400.0,486,509,0
ON,Senin,50.0,400.0,502,500,0
ON,Senin,50.0,400.0,494,505,0
ON,Senin,50.0,400.0,509,491,0
ON,Senin,50.0,400.0,504,491,0
ON,Senin,50.0,400.0,518,451,0
ON,Senin,50.0116,400.0,516,482,1
ON,Furtuna,49.9415,400.0,512,507,2
ON,Senin,50.0,400.0,492,496,0
ON,Senin,50.0,400.0,518,499,0
ON,Furtuna,50.071,400.0,511,496,2
OFF,Inundatie,0.0,0.0,0,0,5
ON,Viscol,49.9563,390.0,507,483,3
ON,Tornada,49.7307,350.0,505,460,4
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,508,465,0
ON,Furtuna,50.0227,400.0,489,468,2
ON,Senin,50.0,400.0,500,475,0
ON,Tornada,50.3627,350.0,518,450,4
ON,Senin,50.0,400.0,514,477,0
ON,Senin,50.0,400.0,491,460,0
ON,Senin,50.0,400.0,496,464,0
ON,Tornada,49.8067,350.0,518,495,4
ON,Senin,50.0126,400.0,482,502,1
ON,Senin,50.0,400.0,489,459,0
ON,Senin,50.0,400.0,491,484,0
ON,Senin,50.0,400.0,483,509,0
ON,Senin,50.0,400.0,506,480,0
ON,Senin,50.0,400.0,514,453,0
ON,Furtuna,50.0362,400.0,511,460,2
ON,Senin,50.0,400.0,494,478,0
ON,Senin,50.0,400.0,486,458,0
ON,Senin,50.0,400.0,513,466,0
ON,Senin,50.0007,400.0,492,493,1
ON,Furtuna,50.028,400.0,512,500,2
ON,Senin,50.0,400.0,511,500,0
ON,Senin,50.0,400.0,500,452,0
ON,Viscol,50.1252,390.0,511,458,3
ON,Furtuna,49.9547,400.0,497,480,2
ON,Senin,50.0,400.0,488,454,0
ON,Senin,50.0,400.0,496,464,0
ON,Tornada,49.8824,350.0,513,455,4
ON,Senin,50.0,400.0,483,482,0
ON,Senin,50.0,400.0,492,484,0
ON,Furtuna,50.0772,400.0,498,499,2
ON,Senin,50.0,400.0,495,456,0
ON,Senin,50.0,400.0,503,493,0
ON,Senin,50.0,400.0,492,463,0
ON,Senin,50.0,400.0,508,499,0
ON,Senin,50.0,400.0,512,494,0
ON,Senin,50.0,400.0,507,504,0
ON,Senin,50.0,400.0,507,486,0
ON,Senin,49.9962,400.0,513,455,1
ON,Senin,50.0,400.0,490,493,0
ON,Tornada,49.7892,350.0,484,501,4
ON,Senin,50.0,400.0,515,493,0
ON,Senin,50.0,400.0,480,471,0
ON,Senin,50.0,400.0,519,453,0
ON,Senin,50.0,400.0,498,463,0
ON,Senin,50.0,400.0,494,481,0
ON,Senin,50.0073,400.0,504,456,1
ON,Senin,50.0018,400.0,503,480,1
ON,Viscol,50.1147,390.0,484,465,3
ON,Viscol,50.1316,390.0,489,451,3
ON,Senin,50.0,400.0,506,474,0
ON,Senin,50.0,400.0,512,503,0
ON,Viscol,50.1492,390.0,489,502,3
ON,Tornada,50.3684,350.0,511,464,4
ON,Senin,49.9859,400.0,517,489,1
ON,Senin,50.0,400.0,500,500,0
ON,Senin,50.0,400.0,504,478,0
ON,Senin,50.0,400.0,509,456,0
ON,Viscol,50.0401,390.0,502,481,3
ON,Senin,50.0,400.0,483,455,0
ON,Senin,50.0,400.0,482,480,0
ON,Senin,50.0,400.0,480,484,0
ON,Senin,50.0117,400.0,515,497,1
ON,Furtuna,50.0092,400.0,506,478,2
ON,Senin,50.0,400.0,491,509,0
ON,Senin,50.0,400.0,518,465,0
ON,Senin,50.0,400.0,516,487,0
ON,Senin,50.0,400.0,489,472,0
ON,Senin,50.0,400.0,516,485,0
ON,Senin,50.0,400.0,493,488,0
ON,Senin,49.9842,400.0,482,485,1
ON,Viscol,49.8911,390.0,506,475,3
ON,Senin,50.0,400.0,507,453,0
ON,Senin,50.0192,400.0,511,493,1
ON,Senin,49.9803,400.0,515,501,1
ON,Senin,50.0,400.0,503,483,0
ON,Senin,50.0,400.0,514,476,0
ON,Senin,49.9892,400.0,496,504,1
ON,Senin,50.0053,400.0,483,482,1
ON,Senin,50.0,400.0,498,473,0
ON,Senin,50.0,400.0,516,506,0
ON,Senin,50.0,400.0,486,492,0
ON,Senin,50.0,400.0,503,506,0
ON,Furtuna,50.0571,400.0,489,488,2
ON,Senin,50.0,400.0,518,479,0
ON,Senin,50.0,400.0,517,473,0
ON,Senin,50.0,400.0,510,463,0
ON,Senin,50.0,400.0,509,498,0
ON,Senin,50.0,400.0,493,475,0
ON,Viscol,50.052,390.0,497,499,3
ON,Senin,50.0,400.0,490,468,0
ON,Senin,49.9833,400.0,513,457,1
ON,Senin,50.0,400.0,483,460,0
ON,Senin,50.0077,400.0,504,471,1
ON,Senin,49.9997,400.0,519,466,1
ON,Senin,50.0,400.0,517,469,0
ON,Senin,50.0,400.0,509,500,0
ON,Furtuna,49.9811,400.0,487,473,2
ON,Senin,50.0,400.0,515,482,0
ON,Senin,50.0,400.0,497,465,0
ON,Senin,50.0,400.0,505,495,0
ON,Senin,50.0,400.0,493,482,0
ON,Senin,50.0,400.0,487,500,0
ON,Senin,50.0,400.0,497,493,0
